well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260323|T003346|000009|well004,92,92,1.174686750199947,-31.47125244140625,1.0,0.0,4.497716264883014,1284.095818555563,1078.435351789014
CX138|260323|T003346|000009|well005,97,97,1.432951213009864,-31.47125244140625,1.0,0.0,4.308644926359503,1801.946506522233,1125.298127706065
CX138|260323|T003346|000009|well006,64,64,1.3464871350486605,-31.47125244140625,1.0,0.0,4.485362088130685,1679.4071365796876,835.4162945333608
CX138|260323|T003346|000009|well007,139,139,0.8832155712571658,-31.47125244140625,1.0,0.0,4.055288671170113,1420.151041534264,997.810012548843
CX138|260323|T003346|000009|well008,186,186,1.191507798960139,-31.47125244140625,1.0,0.0,4.725402197794561,1854.434784759246,1114.0109233720366
CX138|260323|T003346|000009|well009,81,81,1.403146247167045,-31.47125244140625,1.0,0.0,4.277492079087411,2269.785283692975,1000.619233086107
CX138|260323|T003346|000009|well010,110,110,1.366484468737502,-31.47125244140625,1.0,0.0,4.2965980361393274,1549.8387513810394,1327.5635445861376
CX138|260323|T003346|000009|well011,141,141,1.216504466071191,-31.47125244140625,1.0,0.0,4.436843375175891,1474.529750649529,1266.006741201901
CX138|260323|T003346|000009|well012,85,85,1.436283657691282,-25.177001953125,1.0,0.0,3.72808942672756,1656.180901971061,860.4676002337463
CX138|260323|T003346|000009|well013,112,112,1.1913489736070382,-31.47125244140625,1.0,0.0,4.226520675720296,2500.9364096293516,1152.8775405885076
CX138|260323|T003346|000009|well014,84,84,1.176352972540656,-31.47125244140625,1.0,0.0,4.027968233162561,1921.5805334624283,1005.818364444476
CX138|260323|T003346|000009|well015,161,161,1.456278325779792,-31.47125244140625,1.0,0.0,4.566302915645947,1850.020988215152,973.1651664881607
CX138|260323|T003346|000009|well016,194,194,1.327979205545188,-31.47125244140625,1.0,0.0,4.560212172928605,1942.554642987413,1227.925363403744
CX138|260323|T003346|000009|well017,118,118,1.153025859770728,-31.47125244140625,1.0,0.0,4.485901475630528,1737.7034596833519,1236.1760702986098
CX138|260323|T003346|000009|well018,91,91,1.0765231302493,-31.47125244140625,1.0,0.0,4.307457006636469,1274.428851529304,974.217218723183
CX138|260323|T003346|000009|well019,88,88,1.4464738034928675,-31.47125244140625,1.0,0.0,4.256571082129455,1876.4436979328054,791.1652719879818
CX138|260323|T003346|000009|well020,80,80,1.2798293560858554,-31.47125244140625,1.0,0.0,4.173827688074599,1853.9224791343295,981.0795652492059
CX138|260323|T003346|000009|well021,109,109,1.159845353952806,-31.47125244140625,1.0,0.0,4.04694449449182,2325.160868427471,1108.746633617204
CX138|260323|T003346|000009|well023,90,90,1.4148113584855355,-31.47125244140625,1.0,0.0,4.578169645033357,2738.1720413613693,881.3026146686741
CX138|260325|T003346|000012|well000,92,92,1.0730471874166885,-31.47125244140625,1.0,0.0,4.139690325352449,2458.5002417033506,1070.9416651829856
CX138|260325|T003346|000012|well001,128,128,1.1163689682751263,-31.47125244140625,1.0,0.0,4.065359498498392,2262.5852348485423,699.7681697080307
CX138|260325|T003346|000012|well002,123,123,1.086376966142362,-31.47125244140625,1.0,0.0,4.254882181629597,2219.860557462969,710.0507347452983
CX138|260325|T003346|000012|well003,116,116,1.279658757664623,-31.47125244140625,1.0,0.0,3.9968509499014475,2424.2024693471285,889.0493422848598
CX138|260325|T003346|000012|well004,117,117,1.213009864036257,-31.47125244140625,1.0,0.0,4.09011143696693,1368.222099230286,1141.113186537445
CX138|260325|T003346|000012|well005,112,112,1.1363636363636365,-31.47125244140625,1.0,0.0,4.459255757187185,2060.92601881682,973.5283428750724
CX138|260325|T003346|000012|well006,59,59,1.159845353952806,-31.47125244140625,1.0,0.0,3.826996620294807,1480.478494223018,799.1873684896478
CX138|260325|T003346|000012|well007,173,173,0.7832289028129583,-31.47125244140625,1.0,0.0,4.57906181117084,1826.243899925851,1125.735638997621
CX138|260325|T003346|000012|well008,151,151,1.019864018130916,-37.7655029296875,1.0,0.0,5.096147405876217,1942.664779774523,966.1206334604368
CX138|260325|T003346|000012|well009,112,112,1.06985735235302,-31.47125244140625,1.0,0.0,4.276783996307016,2490.1902214147985,1298.891802170438
CX138|260325|T003346|000012|well010,172,172,0.9282095720570591,-37.7655029296875,1.0,0.0,5.278870388903702,1509.495342033709,1133.042611638183
CX138|260325|T003346|000012|well011,153,153,1.039861351819757,-37.7655029296875,1.0,0.0,4.806420080666943,1472.617152243261,941.1476287833875
CX138|260325|T003346|000012|well012,78,78,1.1898413544860684,-31.47125244140625,1.0,0.0,3.9973253411053644,1732.5021383947035,896.6159945610789
CX138|260325|T003346|000012|well013,189,189,0.8465537928276231,-37.7655029296875,1.0,0.0,5.38563641133376,2075.574065387964,1192.346199072717
CX138|260325|T003346|000012|well014,119,119,1.006532462338355,-31.47125244140625,1.0,0.0,4.269648375148809,1814.382153988608,895.8278782250271
CX138|260325|T003346|000012|well015,155,155,0.9565391281162513,-37.7655029296875,1.0,0.0,4.795841626918604,1717.897111699549,950.4311945792755
CX138|260325|T003346|000012|well016,201,201,0.7865617917610986,-37.7655029296875,1.0,0.0,5.226464570427114,1795.327062671182,965.6519289935753
CX138|260325|T003346|000012|well017,132,132,0.911545127316358,-34.618377685546875,1.0,0.0,4.6097106305632,1602.1997942713886,1452.1132212952134
CX138|260325|T003346|000012|well018,140,140,0.9597440682484671,-31.47125244140625,1.0,0.0,4.400146863651415,1456.5680082594408,1261.4101122099685
CX138|260325|T003346|000012|well019,96,96,1.2380031991468945,-31.47125244140625,1.0,0.0,4.339373866971999,2182.6314689624433,992.9686582345059
CX138|260325|T003346|000012|well020,72,72,1.1496934150893094,-31.47125244140625,1.0,0.0,4.113150903426727,2189.5173115691696,1105.4175274112904
CX138|260325|T003346|000012|well021,156,156,0.7364702745934417,-31.47125244140625,1.0,0.0,4.333732474632794,2131.358303343609,1059.0046760786126
CX138|260325|T003346|000012|well023,107,107,1.1296987470008,-31.47125244140625,1.0,0.0,4.532576787349595,2796.182555071923,939.1620908942049
CX138|260325|T003346|000014|well000,52,52,1.341666666666667,-31.47125244140625,1.0,0.0,3.8989256500626,2990.4335351410923,1154.864347712037
CX138|260325|T003346|000014|well001,86,86,1.823333333333333,-26.750564575195312,1.0,0.0,4.009509489510303,2271.8979035921484,779.4114104385831
CX138|260325|T003346|000014|well002,52,52,1.3216666666666672,-31.47125244140625,1.0,0.0,4.575942602138971,2668.1734100745225,762.4284627590612
CX138|260325|T003346|000014|well003,40,40,2.2716666666666665,-34.618377685546875,1.0,0.0,4.439495551075081,2217.1497991373526,954.320695589957
CX138|260325|T003346|000014|well004,59,59,1.516666666666667,-31.47125244140625,1.0,0.0,4.066907350539434,1213.720353497135,1277.364752057734
CX138|260325|T003346|000014|well005,81,81,0.9833333333333333,-31.47125244140625,1.0,0.0,4.432360177513432,2035.535594231669,931.7609955320719
CX138|260325|T003346|000014|well006,44,44,1.27,-28.324127197265625,1.0,0.0,3.829960492267229,1683.722288402922,656.9914009529164
CX138|260325|T003346|000014|well007,121,121,1.39,-31.47125244140625,1.0,0.0,4.3841845208051,1315.379802337829,1019.918574432385
CX138|260325|T003346|000014|well008,143,143,1.716666666666667,-31.47125244140625,1.0,0.0,4.769992722663156,1790.401791473079,753.4640732155004
CX138|260325|T003346|000014|well009,81,81,1.393333333333333,-31.47125244140625,1.0,0.0,4.259401852169604,2103.493166469281,1229.03241722169
CX138|260325|T003346|000014|well010,135,135,1.346666666666667,-31.47125244140625,1.0,0.0,4.486036169212338,1613.426340187759,1135.245653669741
CX138|260325|T003346|000014|well011,122,122,1.255,-31.47125244140625,1.0,0.0,4.366529646435479,1348.194831641549,1046.885962431002
CX138|260325|T003346|000014|well012,42,42,1.4583333333333335,-31.47125244140625,1.0,0.0,4.293805331801492,2471.868478013428,922.5318448881494
CX138|260325|T003346|000014|well013,144,144,1.128258116125592,-31.47125244140625,1.0,0.0,4.662420582650915,2251.4906465932727,1135.8850592552703
CX138|260325|T003346|000014|well014,74,74,1.475,-31.47125244140625,1.0,0.0,4.221871192262007,1873.6847822236296,986.1859623059885
CX138|260325|T003346|000014|well015,125,125,1.606666666666667,-31.47125244140625,1.0,0.0,4.495276680340757,1580.929538936537,989.9363761571051
