well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260325|T003346|000012|well021,156,156,0.00064,-0.20098891238785485,0.00026,136547.71783095636,-8511.424518348562
CX138|260325|T003346|000012|well023,107,107,0.00065,-0.1982583187713096,0.00025,147964.1929022899,-8437.945521115518
CX138|260325|T003346|000014|well000,52,52,0.000585,-0.18371331341780794,0.00024,143184.2457742154,-6888.038645735487
CX138|260325|T003346|000014|well001,86,86,0.000625,-0.18942143918198168,0.00025,133020.04741589777,-7213.154303368947
CX138|260325|T003346|000014|well002,52,52,0.0006,-0.19424320298186204,0.00025,149299.71765075505,-7916.8086547825715
CX138|260325|T003346|000014|well003,40,40,0.000665,-0.19907430054015246,0.00025,147095.4905173565,-8722.30024788712
CX138|260325|T003346|000014|well004,59,59,0.00064,-0.2049003253102592,0.00025,136351.4276959614,-8596.012575291483
CX138|260325|T003346|000014|well005,81,81,0.00064,-0.1974555555851696,0.00026,141775.3040874524,-8516.2603422191
CX138|260325|T003346|000014|well006,44,44,0.00067,-0.2033094459155289,0.00025,125560.48890773035,-8493.723726851207
CX138|260325|T003346|000014|well007,121,121,0.00069,-0.2030739122044203,0.00028,126819.4288430395,-8720.939611264655
CX138|260325|T003346|000014|well008,143,143,0.00069,-0.1945511888110235,0.00026,136939.9892234111,-8044.641380267983
CX138|260325|T003346|000014|well009,81,81,0.00067,-0.205008004580572,0.00026,134015.521082307,-9224.795510345011
CX138|260325|T003346|000014|well010,135,135,0.00069,-0.2019526667789516,0.00026,126428.4648949696,-8057.296421304964
CX138|260325|T003346|000014|well011,122,122,0.00067,-0.19919106918157176,0.00026,139231.5516417539,-8412.322354957
CX138|260325|T003346|000014|well012,42,42,0.000595,-0.1976988914358035,0.00025,159282.6830932303,-8013.922019032258
CX138|260325|T003346|000014|well013,144,144,0.0007,-0.1880976999311607,0.00025,133877.61294643476,-8010.425892704672
CX138|260325|T003346|000014|well014,74,74,0.00067,-0.20094966538685516,0.00025,135381.8931345748,-8072.912915046296
CX138|260325|T003346|000014|well015,125,125,0.0007,-0.1973782600635295,0.00027,141621.3759722866,-8016.359782409247
CX138|260325|T003346|000014|well016,166,166,0.00071,-0.1949883711808289,0.00026,132353.9554806144,-8154.634040691667
CX138|260325|T003346|000014|well017,106,106,0.00068,-0.19162041014234915,0.00025,136847.86007122113,-8215.100127483107
CX138|260325|T003346|000014|well018,83,83,0.00059,-0.1848879502830266,0.00025,157613.157416313,-7452.073835307187
CX138|260325|T003346|000014|well019,43,43,0.00066,-0.1939325796877794,0.00026,151510.3259852744,-8513.488346660632
CX138|260325|T003346|000014|well020,36,36,0.000645,-0.18981355232166505,0.00024,149840.67826820817,-8559.580543013624
CX138|260325|T003346|000014|well021,97,97,0.00065,-0.186993780224805,0.00025,140359.10386276685,-8036.574532563889
